test_acc,test_loss,train_acc,train_loss,gap,in_S_BE,out_S_BE,in_S_AE,out_S_AE,in_C_BE,out_C_BE,in_C_AE,out_C_BE,in_ER_BE,out_ER_BE,in_ER_AE,out_ER_AE,model_id,in_weight_BE,out_weight_BE,in_weight_AE,out_weight_AE
0.8632,0.42042686042785643,0.9080400000000001,0.26863350654602053,-0.0448400000000001,0.7139508724212646,0.6967437863349915,0.0,0.0,2.2578628063201904,2.183955430984497,0.0,0.0,2.054842233657837,2.046997547149658,0.0,0.0,5.0,8.0,8.0,8.0,8.0
0.8632,0.42042686042785643,0.9080400000000001,0.26863350654602053,-0.0448400000000001,0.7081255912780762,0.7219487428665161,0.0,0.0,2.2700042724609375,1.9025381803512573,0.0,0.0,2.0420846939086914,2.058192491531372,0.0,0.0,5.0,8.0,8.0,8.0,8.0
0.8632,0.42042686042785643,0.9080400000000001,0.26863350654602053,-0.0448400000000001,0.753231406211853,0.7377839088439941,0.0,0.0,2.060647487640381,2.108736515045166,0.0,0.0,2.0561208724975586,2.0440011024475098,0.0,0.0,5.0,8.0,8.0,8.0,8.0
0.8632,0.42042686042785643,0.9080400000000001,0.26863350654602053,-0.0448400000000001,0.6853784918785095,0.7584320902824402,0.125,0.0,2.849130868911743,1.9141725301742554,1.0,0.0,2.034038543701172,2.0603623390197754,-0.0,0.0,5.0,8.0,8.0,8.0,8.0
0.8632,0.42042686042785643,0.9080400000000001,0.26863350654602053,-0.0448400000000001,0.7277449369430542,0.69571852684021,0.0,0.125,2.0147576332092285,2.077721357345581,0.0,1.0,2.0513594150543213,2.052432060241699,0.0,-0.0,5.0,8.0,8.0,8.0,8.0
0.8632,0.42042686042785643,0.9080400000000001,0.26863350654602053,-0.0448400000000001,0.7351394295692444,0.45348215103149414,0.36814960837364197,0.0,1.8955669403076172,13.453038215637207,1.9676316976547241,0.0,2.0551252365112305,3.709782123565674,1.3578256368637085,0.0,5.0,8.0,48.0,8.0,48.0
0.8632,0.42042686042785643,0.9080400000000001,0.26863350654602053,-0.0448400000000001,0.8440117835998535,0.37573496500651044,0.125,0.020833333333333332,1.3938060998916626,14.970610618591309,1.0,1.0,2.074697256088257,3.699927806854248,-0.0,-0.0,5.0,8.0,48.0,8.0,48.0
0.8632,0.42042686042785643,0.9080400000000001,0.26863350654602053,-0.0448400000000001,0.5801650683085123,0.5460613965988159,0.04797962307929993,0.05464928845564524,2.8705756664276123,2.9314019680023193,1.7251994609832764,2.058159112930298,3.8399882316589355,3.8390116691589355,1.0731909275054932,1.3411237001419067,5.0,48.0,48.0,48.0,48.0
0.8632,0.42042686042785643,0.9080400000000001,0.26863350654602053,-0.0448400000000001,0.4798067808151245,0.4092188278834025,0.17834208408991495,0.21614766120910645,4.74093770980835,7.824581623077393,3.1282458305358887,4.318989276885986,3.7838363647460938,3.713752508163452,2.5754940509796143,2.797865629196167,5.0,48.0,48.0,48.0,48.0
0.8632,0.42042686042785643,0.9080400000000001,0.26863350654602053,-0.0448400000000001,0.34030401706695557,0.30669166644414264,0.18045894304911295,0.20920012394587198,8.42496109008789,14.667580604553223,6.189311981201172,10.081432342529297,3.6496737003326416,3.5584778785705566,2.5629026889801025,2.8440463542938232,5.0,48.0,48.0,48.0,48.0

0.8761,0.3816798569202423,0.9393,0.1828177889728546,-0.06320000000000003,0.7351891994476318,0.49931925535202026,0.3333333333333333,0.125,1.9832661151885986,5.120866775512695,1.0,1.0,1.0603326559066772,1.9720799922943115,-0.0,-0.0,29.0,3.0,8.0,3.0,8.0
0.8761,0.3816798569202423,0.9393,0.1828177889728546,-0.06320000000000003,0.5951172113418579,0.7720601558685303,0.2759605050086975,0.0,3.3595001697540283,1.9907305240631104,1.7168464660644531,0.0,2.007215976715088,2.0499167442321777,1.067549705505371,0.0,29.0,8.0,8.0,8.0,8.0
0.8761,0.3816798569202423,0.9393,0.1828177889728546,-0.06320000000000003,0.6447815895080566,0.6483504176139832,0.23923969268798828,0.125,2.8993170261383057,2.940063953399658,1.0941904783248901,1.0,2.0178229808807373,2.0339789390563965,0.6921353340148926,-0.0,29.0,8.0,8.0,8.0,8.0
0.8761,0.3816798569202423,0.9393,0.1828177889728546,-0.06320000000000003,0.6254221200942993,0.6411885023117065,0.125,0.125,3.1037797927856445,3.257556676864624,1.0,1.0,2.0173795223236084,2.028409957885742,-0.0,-0.0,29.0,8.0,8.0,8.0,8.0
0.8761,0.3816798569202423,0.9393,0.1828177889728546,-0.06320000000000003,0.7659690380096436,0.7101803421974182,0.0,0.0,2.2308382987976074,2.1454484462738037,0.0,0.0,2.0529556274414062,2.051612377166748,0.0,0.0,29.0,8.0,8.0,8.0,8.0
0.8761,0.3816798569202423,0.9393,0.1828177889728546,-0.06320000000000003,0.5963758230209351,0.6299957036972046,0.125,0.125,2.824211597442627,2.9723644256591797,1.0,1.0,2.025850534439087,2.024082660675049,-0.0,-0.0,29.0,8.0,8.0,8.0,8.0
0.8761,0.3816798569202423,0.9393,0.1828177889728546,-0.06320000000000003,0.606918215751648,0.6845871210098267,0.3654804825782776,0.125,4.884055137634277,2.9165122509002686,2.076814651489258,1.0,1.9773597717285156,2.0328736305236816,1.3455820083618164,-0.0,29.0,8.0,8.0,8.0,8.0
0.8761,0.3816798569202423,0.9393,0.1828177889728546,-0.06320000000000003,0.6788632869720459,0.6712832450866699,0.125,0.125,3.2795989513397217,3.6038825511932373,1.0,1.0,2.010084867477417,2.0151264667510986,-0.0,-0.0,29.0,8.0,8.0,8.0,8.0
0.8761,0.3816798569202423,0.9393,0.1828177889728546,-0.06320000000000003,0.6356116533279419,0.6688191890716553,0.125,0.125,2.896392822265625,2.4157392978668213,1.0,1.0,2.0218896865844727,2.0489349365234375,-0.0,-0.0,29.0,8.0,8.0,8.0,8.0
0.8761,0.3816798569202423,0.9393,0.1828177889728546,-0.06320000000000003,0.6438602209091187,0.7437120676040649,0.2166919857263565,0.0,2.848214626312256,1.893054723739624,1.3632597923278809,0.0,2.0220723152160645,2.058431625366211,0.681286633014679,0.0,29.0,8.0,8.0,8.0,8.0
0.8761,0.3816798569202423,0.9393,0.1828177889728546,-0.06320000000000003,0.7334647178649902,0.7416878938674927,0.0,0.0,1.8947358131408691,2.216778516769409,0.0,0.0,2.0563747882843018,2.049875259399414,0.0,0.0,29.0,8.0,8.0,8.0,8.0
0.8761,0.3816798569202423,0.9393,0.1828177889728546,-0.06320000000000003,0.7043726444244385,0.6892532110214233,0.0,0.125,2.131150960922241,2.080190420150757,0.0,1.0,2.042503595352173,2.0526671409606934,0.0,-0.0,29.0,8.0,8.0,8.0,8.0
0.8761,0.3816798569202423,0.9393,0.1828177889728546,-0.06320000000000003,0.7052909731864929,0.7008761167526245,0.0,0.125,2.0111002922058105,2.0299460887908936,0.0,1.0,2.0539612770080566,2.0561892986297607,0.0,-0.0,29.0,8.0,8.0,8.0,8.0
0.8761,0.3816798569202423,0.9393,0.1828177889728546,-0.06320000000000003,0.7429876327514648,0.49561479687690735,0.20874625444412231,0.0,2.0932064056396484,8.621114730834961,1.4926040172576904,0.0,2.055555582046509,3.314582109451294,0.6734899282455444,0.0,29.0,8.0,32.0,8.0,32.0
0.8761,0.3816798569202423,0.9393,0.1828177889728546,-0.06320000000000003,0.5291900038719177,0.6398154497146606,0.152092844247818,0.0571204349398613,3.6056811809539795,2.5336947441101074,2.284686326980591,1.2079424858093262,3.403444290161133,3.433805465698242,1.9017494916915894,0.6887056827545166,29.0,32.0,32.0,32.0,32.0
0.8761,0.3816798569202423,0.9393,0.1828177889728546,-0.06320000000000003,0.6231588125228882,0.6038588285446167,0.11578172445297241,0.03919532895088196,2.4522931575775146,2.9596214294433594,1.8227825164794922,1.1345899105072021,3.433654308319092,3.8295276165008545,1.5899782180786133,0.6911581158638,29.0,32.0,48.0,32.0,48.0
0.8761,0.3816798569202423,0.9393,0.1828177889728546,-0.06320000000000003,0.6535130739212036,0.5775726238886515,0.0792168602347374,0.020833333333333332,2.3342063426971436,3.4035630226135254,1.4214067459106445,1.0,3.440876007080078,3.8290414810180664,1.0883185863494873,-0.0,29.0,32.0,48.0,32.0,48.0
0.8761,0.3816798569202423,0.9393,0.1828177889728546,-0.06320000000000003,0.6336531639099121,0.551262617111206,0.036785803735256195,0.057886759440104164,2.5911879539489746,2.9867730140686035,1.3059628009796143,1.9940948486328125,3.8431763648986816,3.837296962738037,0.6843186616897583,1.3516393899917603,29.0,48.0,48.0,48.0,48.0
0.8761,0.3816798569202423,0.9393,0.1828177889728546,-0.06320000000000003,0.3727957804997762,0.31449609994888306,0.15923580527305603,0.20314258337020874,6.701510429382324,15.939264297485352,4.979307651519775,8.019723892211914,3.730177879333496,3.607858180999756,2.5298683643341064,2.8624277114868164,29.0,48.0,48.0,48.0,48.0
0.8761,0.3816798569202423,0.9393,0.1828177889728546,-0.06320000000000003,0.2841256459554036,0.2525239586830139,0.17921417951583862,0.1881098747253418,12.880684852600098,29.45926856994629,9.940635681152344,16.66294288635254,3.5151607990264893,3.3644919395446777,2.5735909938812256,2.663761615753174,29.0,48.0,48.0,48.0,48.0

0.8725,0.38690890789031984,0.9259999999999999,0.21883596079826356,-0.05349999999999988,0.7492542266845703,0.5823224782943726,0.3333333333333333,0.0,1.7985234260559082,5.393261432647705,1.0,0.0,1.068543791770935,1.9756971597671509,-0.0,0.0,42.0,3.0,8.0,3.0,8.0
0.8725,0.38690890789031984,0.9259999999999999,0.21883596079826356,-0.05349999999999988,0.5139994621276855,0.6125954389572144,0.19911667704582214,0.125,4.240592002868652,2.4318275451660156,1.6865298748016357,1.0,1.9783141613006592,2.034700393676758,0.660130500793457,-0.0,42.0,8.0,8.0,8.0,8.0
0.8725,0.38690890789031984,0.9259999999999999,0.21883596079826356,-0.05349999999999988,0.6191515922546387,0.694213330745697,0.20455309748649597,0.0,2.957648277282715,2.8187429904937744,1.5712776184082031,0.0,2.0181691646575928,2.0394673347473145,0.668258786201477,0.0,42.0,8.0,8.0,8.0,8.0
0.8725,0.38690890789031984,0.9259999999999999,0.21883596079826356,-0.05349999999999988,0.6087151169776917,0.618963360786438,0.2122780680656433,0.125,2.9402694702148438,2.7818570137023926,1.4322041273117065,1.0,2.0200510025024414,2.0248990058898926,0.677274227142334,-0.0,42.0,8.0,8.0,8.0,8.0
0.8725,0.38690890789031984,0.9259999999999999,0.21883596079826356,-0.05349999999999988,0.7293623685836792,0.7659926414489746,0.0,0.0,2.046725273132324,2.19633412361145,0.0,0.0,2.050605535507202,2.052335262298584,0.0,0.0,42.0,8.0,8.0,8.0,8.0
0.8725,0.38690890789031984,0.9259999999999999,0.21883596079826356,-0.05349999999999988,0.6323580741882324,0.6535984873771667,0.125,0.125,3.4375317096710205,2.725855827331543,1.0,1.0,2.024062156677246,2.0360140800476074,-0.0,-0.0,42.0,8.0,8.0,8.0,8.0
0.8725,0.38690890789031984,0.9259999999999999,0.21883596079826356,-0.05349999999999988,0.46675747632980347,0.7404845952987671,0.24415642023086548,0.0,5.156390190124512,2.254638671875,3.0691587924957275,0.0,1.9358036518096924,2.0542430877685547,1.0062867403030396,0.0,42.0,8.0,8.0,8.0,8.0
0.8725,0.38690890789031984,0.9259999999999999,0.21883596079826356,-0.05349999999999988,0.5191644430160522,0.5554401874542236,0.3312757611274719,0.30784669518470764,6.236660957336426,4.6680426597595215,1.3652397394180298,1.502994179725647,1.8980085849761963,1.9596456289291382,1.0904117822647095,1.0846593379974365,42.0,8.0,8.0,8.0,8.0
0.8725,0.38690890789031984,0.9259999999999999,0.21883596079826356,-0.05349999999999988,0.5440555810928345,0.6613600850105286,0.2571266293525696,0.125,3.8687238693237305,2.6346423625946045,1.922348976135254,1.0,1.9929003715515137,2.0422520637512207,1.0488789081573486,-0.0,42.0,8.0,8.0,8.0,8.0
0.8725,0.38690890789031984,0.9259999999999999,0.21883596079826356,-0.05349999999999988,0.6973736882209778,0.7389030456542969,0.0,0.0,2.348228693008423,1.8940494060516357,0.0,0.0,2.033843994140625,2.05399751663208,0.0,0.0,42.0,8.0,8.0,8.0,8.0
0.8725,0.38690890789031984,0.9259999999999999,0.21883596079826356,-0.05349999999999988,0.6546460390090942,0.6819420456886292,0.125,0.125,2.6633429527282715,2.44293212890625,1.0,1.0,2.03554630279541,2.044483184814453,-0.0,-0.0,42.0,8.0,8.0,8.0,8.0
0.8725,0.38690890789031984,0.9259999999999999,0.21883596079826356,-0.05349999999999988,0.7114108204841614,0.6706663370132446,0.0,0.125,2.0744035243988037,2.3905892372131348,0.0,1.0,2.054529905319214,2.0406103134155273,0.0,-0.0,42.0,8.0,8.0,8.0,8.0
0.8725,0.38690890789031984,0.9259999999999999,0.21883596079826356,-0.05349999999999988,0.6889976263046265,0.6511930823326111,0.125,0.125,2.38288950920105,2.2246975898742676,1.0,1.0,2.04914927482605,2.047332286834717,-0.0,-0.0,42.0,8.0,8.0,8.0,8.0
0.8725,0.38690890789031984,0.9259999999999999,0.21883596079826356,-0.05349999999999988,0.7651097178459167,0.4278829097747803,0.3674064874649048,0.0,1.8018983602523804,16.849706649780273,1.8159196376800537,0.0,2.0605015754699707,3.6540470123291016,1.3607258796691895,0.0,42.0,8.0,48.0,8.0,48.0
0.8725,0.38690890789031984,0.9259999999999999,0.21883596079826356,-0.05349999999999988,0.5192646582921346,0.6088972886403402,0.11231408516565959,0.05228704214096069,4.025282382965088,2.7244997024536133,2.2976996898651123,1.5348082780838013,3.8140511512756348,3.838444709777832,2.0332350730895996,1.083688735961914,42.0,48.0,48.0,48.0,48.0
0.8725,0.38690890789031984,0.9259999999999999,0.21883596079826356,-0.05349999999999988,0.5138676961263021,0.6507716178894043,0.03415509064992269,0.0667709509531657,3.7283809185028076,2.3374485969543457,1.5638575553894043,1.6597431898117065,3.8153648376464844,3.1580452919006348,0.6687648296356201,0.6620598435401917,42.0,48.0,24.0,48.0,24.0
0.8725,0.38690890789031984,0.9259999999999999,0.21883596079826356,-0.05349999999999988,0.5821817715962728,0.7217046419779459,0.020833333333333332,0.041666666666666664,3.595597743988037,1.9224333763122559,1.0,1.0,3.820908546447754,3.1612014770507812,-0.0,-0.0,42.0,48.0,24.0,48.0,24.0
0.8725,0.38690890789031984,0.9259999999999999,0.21883596079826356,-0.05349999999999988,0.6560543378194174,0.5874402523040771,0.08097135027249654,0.06673081715901692,2.514920711517334,3.0730175971984863,1.0600942373275757,1.6624010801315308,3.14700984954834,3.141140937805176,0.6927216649055481,0.6618694067001343,42.0,24.0,24.0,24.0,24.0
0.8725,0.38690890789031984,0.9259999999999999,0.21883596079826356,-0.05349999999999988,0.41470766067504883,0.3738199472427368,0.2027899424235026,0.26576362053553265,5.685928821563721,13.683222770690918,4.202618598937988,6.6272687911987305,3.0395302772521973,2.9449644088745117,2.0057544708251953,2.365330934524536,42.0,24.0,24.0,24.0,24.0
0.8725,0.38690890789031984,0.9259999999999999,0.21883596079826356,-0.05349999999999988,0.4352395137151082,0.39243483543395996,0.28700095415115356,0.30885497728983563,7.500858306884766,19.707538604736328,2.003460645675659,9.670544624328613,2.958523988723755,2.8378071784973145,2.176323413848877,2.2976441383361816,42.0,24.0,24.0,24.0,24.0

0.8795999999999999,0.37688854904174807,0.94328,0.16966243604183198,-0.06368000000000007,0.7715234756469727,0.47151458263397217,0.3333333333333333,0.125,1.92933189868927,7.602020263671875,1.0,1.0,1.064767837524414,1.9058916568756104,-0.0,-0.0,51.0,3.0,8.0,3.0,8.0
0.8795999999999999,0.37688854904174807,0.94328,0.16966243604183198,-0.06368000000000007,0.465358704328537,0.6675437688827515,0.125,0.125,5.835888385772705,2.4230668544769287,1.0,1.0,1.9527350664138794,2.041475534439087,-0.0,-0.0,51.0,8.0,8.0,8.0,8.0
0.8795999999999999,0.37688854904174807,0.94328,0.16966243604183198,-0.06368000000000007,0.5449984073638916,0.684390664100647,0.20921531319618225,0.0,4.858827114105225,2.9793059825897217,1.4842908382415771,0.0,1.97829008102417,2.027637004852295,0.6740238666534424,0.0,51.0,8.0,8.0,8.0,8.0
0.8795999999999999,0.37688854904174807,0.94328,0.16966243604183198,-0.06368000000000007,0.5497206449508667,0.6274796724319458,0.125,0.125,3.410750389099121,2.5664637088775635,1.0,1.0,2.01035475730896,2.026942253112793,-0.0,-0.0,51.0,8.0,8.0,8.0,8.0
0.8795999999999999,0.37688854904174807,0.94328,0.16966243604183198,-0.06368000000000007,0.693712592124939,0.6692535877227783,0.125,0.22815658152103424,2.4507057666778564,2.960880994796753,1.0,1.2117501497268677,2.04569149017334,2.0258822441101074,-0.0,0.6885571479797363,51.0,8.0,8.0,8.0,8.0
0.8795999999999999,0.37688854904174807,0.94328,0.16966243604183198,-0.06368000000000007,0.6518696546554565,0.6686822175979614,0.22375495731830597,0.224040225148201,2.785071611404419,2.681687355041504,1.2657592296600342,1.2621134519577026,2.025134325027466,2.02528715133667,0.6862523555755615,0.6864190101623535,51.0,8.0,8.0,8.0,8.0
0.8795999999999999,0.37688854904174807,0.94328,0.16966243604183198,-0.06368000000000007,0.5519205927848816,0.6695417165756226,0.2584723234176636,0.125,3.9839706420898438,2.153628349304199,2.481055974960327,1.0,1.9899605512619019,2.043456792831421,1.0348787307739258,-0.0,51.0,8.0,8.0,8.0,8.0
0.8795999999999999,0.37688854904174807,0.94328,0.16966243604183198,-0.06368000000000007,0.5599461197853088,0.6159406900405884,0.22732484340667725,0.2087768018245697,3.1558401584625244,3.309523820877075,1.221599817276001,1.4920599460601807,1.996325969696045,2.0171103477478027,0.6881640553474426,0.6735250353813171,51.0,8.0,8.0,8.0,8.0
0.8795999999999999,0.37688854904174807,0.94328,0.16966243604183198,-0.06368000000000007,0.6071333885192871,0.7403846979141235,0.3014935851097107,0.0,3.2984390258789062,2.207200527191162,1.9879255294799805,0.0,2.0029187202453613,2.0485165119171143,1.0597257614135742,0.0,51.0,8.0,8.0,8.0,8.0
0.8795999999999999,0.37688854904174807,0.94328,0.16966243604183198,-0.06368000000000007,0.636055588722229,0.7279973030090332,0.3098328113555908,0.0,2.971987247467041,2.2389931678771973,1.8526387214660645,0.0,2.011937379837036,2.0498600006103516,1.0658811330795288,0.0,51.0,8.0,8.0,8.0,8.0
0.8795999999999999,0.37688854904174807,0.94328,0.16966243604183198,-0.06368000000000007,0.5907702445983887,0.7351646423339844,0.125,0.0,2.683680295944214,1.990473747253418,1.0,0.0,2.0302252769470215,2.052579164505005,-0.0,0.0,51.0,8.0,8.0,8.0,8.0
0.8795999999999999,0.37688854904174807,0.94328,0.16966243604183198,-0.06368000000000007,0.7742061614990234,0.7202394008636475,0.0,0.0,2.0928871631622314,2.0051331520080566,0.0,0.0,2.053208112716675,2.0530905723571777,0.0,0.0,51.0,8.0,8.0,8.0,8.0
0.8795999999999999,0.37688854904174807,0.94328,0.16966243604183198,-0.06368000000000007,0.7197153568267822,0.7535661458969116,0.0,0.0,2.3543541431427,1.966745138168335,0.0,0.0,2.0472142696380615,2.0528416633605957,0.0,0.0,51.0,8.0,8.0,8.0,8.0
0.8795999999999999,0.37688854904174807,0.94328,0.16966243604183198,-0.06368000000000007,0.6931217908859253,0.3872303622109549,0.1903284192085266,0.033804012196404595,1.9324371814727783,30.677257537841797,1.9134089946746826,1.119789719581604,2.0584473609924316,3.746772289276123,0.6431615352630615,0.6915495991706848,51.0,8.0,56.0,8.0,56.0
0.8795999999999999,0.37688854904174807,0.94328,0.16966243604183198,-0.06368000000000007,0.4755323954990932,0.6179280962262835,0.1397357668195452,0.06544876524380275,4.309875011444092,2.805180072784424,3.1489369869232178,1.2404143810272217,3.9523377418518066,3.989950180053711,2.4970531463623047,1.3824867010116577,51.0,56.0,56.0,56.0,56.0
0.8795999999999999,0.37688854904174807,0.94328,0.16966243604183198,-0.06368000000000007,0.5310960497174945,0.6783255338668823,0.05657533236912319,0.07915148138999939,3.7740092277526855,2.1369104385375977,1.5885816812515259,1.481803059577942,3.968956470489502,3.4457526206970215,1.3707436323165894,1.0860064029693604,51.0,56.0,32.0,56.0,32.0
0.8795999999999999,0.37688854904174807,0.94328,0.16966243604183198,-0.06368000000000007,0.5800724029541016,0.699926495552063,0.017857142857142856,0.05746252089738846,3.4477367401123047,2.13039493560791,1.0,1.19217848777771,3.975414752960205,3.4463882446289062,-0.0,0.6892996430397034,51.0,56.0,32.0,56.0,32.0
0.8795999999999999,0.37688854904174807,0.94328,0.16966243604183198,-0.06368000000000007,0.5799109935760498,0.5201631188392639,0.05024103820323944,0.06146697327494621,2.8559534549713135,3.2674973011016846,1.6455131769180298,2.1940228939056396,3.431184768676758,3.4261245727539062,0.6630758047103882,1.03294837474823,51.0,32.0,32.0,32.0,32.0
0.8795999999999999,0.37688854904174807,0.94328,0.16966243604183198,-0.06368000000000007,0.4013662338256836,0.34160158038139343,0.19018900394439697,0.21682588756084442,6.511559963226318,11.257332801818848,4.839907169342041,7.3496904373168945,3.3300509452819824,3.224825859069824,2.3007304668426514,2.4373278617858887,51.0,32.0,32.0,32.0,32.0
0.8795999999999999,0.37688854904174807,0.94328,0.16966243604183198,-0.06368000000000007,0.3591602146625519,0.326244056224823,0.2323303073644638,0.25454163551330566,9.324183464050293,17.207178115844727,6.666685104370117,12.316554069519043,3.159200429916382,3.0313000679016113,2.239715814590454,2.4323513507843018,51.0,32.0,32.0,32.0,32.0

